customer_id,channel,roi,clv,clv_segment
512,email marketing,57846.0054294705,25.3494087323429,Low Value
513,paid advertising,2688.14737866934,0.439283377244234,Low Value
514,social media,9023.92925113922,15.1234058317924,Low Value
515,social media,11202.7780275307,18.7749874626338,Low Value
516,social media,39485.9111826121,66.1753259399019,Medium Value
517,email marketing,51765.4870965754,22.6847900887445,Low Value
518,paid advertising,4487.79963251009,0.733373398574722,Low Value
519,referral,38299.93431564,47.1644459614782,Low Value
520,paid advertising,9499.24003280386,1.55231750906802,Low Value
521,paid advertising,7545.23804186363,1.23300443846283,Low Value
522,email marketing,23002.157427802,10.080058009779,Low Value
523,email marketing,78012.740213806,34.1869213496693,Low Value
524,social media,39370.6836030914,65.9822134498093,Medium Value
525,email marketing,90764.6736454888,39.7751027683757,Low Value
526,referral,30247.3659302006,37.2481123370868,Low Value
527,paid advertising,8077.2520293129,1.3199434593671,Low Value
528,referral,19634.8019237186,24.1792726500157,Low Value
529,email marketing,70102.3480252434,30.7204112020412,Low Value
530,referral,58575.5803846493,72.1328859978189,Medium Value
531,email marketing,66156.6825239603,28.9913326464774,Low Value
532,social media,45383.4682071716,76.0591742964582,Medium Value
533,email marketing,10288.3463681123,4.50858266407319,Low Value
534,referral,29610.371714636,36.4636859459036,Low Value
535,paid advertising,10054.2422789701,1.64301315433235,Low Value
536,email marketing,88858.5550458351,38.9397991183448,Low Value
537,email marketing,39051.6760368857,17.1133147430387,Low Value
538,paid advertising,10803.0027057505,1.76537177634576,Low Value
539,referral,13156.6909390144,16.201804256662,Low Value
540,email marketing,53576.2997662464,23.4783285562738,Low Value
541,referral,35379.3759310702,43.5679249603929,Low Value
542,paid advertising,14786.539537701,2.41634111188204,Low Value
543,paid advertising,9857.20006139627,1.6108135169604,Low Value
544,referral,48936.5358396905,60.2628866444429,Medium Value
545,referral,46977.4781578597,57.8504054791059,Medium Value
546,referral,54801.6901263986,67.4855296425071,Medium Value
547,paid advertising,5128.18683962496,0.838022220033564,Low Value
548,referral,43996.8259793687,54.1798819882864,Medium Value
549,email marketing,82434.9353650024,36.1248258177408,Low Value
550,email marketing,38784.8194329341,16.9963722320344,Low Value
551,social media,48065.1282396534,80.5534286113399,High Value
552,referral,25475.9186928582,31.3723146521862,Low Value
553,social media,51563.856563282,86.4170260377871,High Value
554,referral,24658.64309553,30.3658807918002,Low Value
555,social media,48347.9595712042,81.0274319961126,High Value
556,paid advertising,15446.6309665732,2.52420989707808,Low Value
557,social media,28874.4986322056,48.3914211704676,Low Value
558,paid advertising,13216.7698710296,2.15981733415216,Low Value
559,referral,42446.406096202,52.2706177531424,Medium Value
560,social media,12543.6080437716,21.0221146200747,Low Value
561,paid advertising,5673.33697491248,0.927107883429296,Low Value
562,email marketing,52451.6897924507,22.9854994027556,Low Value
563,referral,15548.4239370777,19.1471033480858,Low Value
564,email marketing,45837.4582516526,20.0869957371485,Low Value
565,paid advertising,7853.93751606259,1.28345053701222,Low Value
566,social media,36259.5389560324,60.7681762173098,Medium Value
567,social media,50872.4910861578,85.2583510972317,High Value
568,paid advertising,16313.6167238979,2.66588830151467,Low Value
569,paid advertising,12648.6314770252,2.06697504639637,Low Value
570,email marketing,43569.1771180648,19.0929843936118,Low Value
571,email marketing,24069.5838436081,10.5478280537962,Low Value
572,email marketing,10288.3463681123,4.50858266407319,Low Value
573,email marketing,24050.5226576115,10.5394750172959,Low Value
574,email marketing,81634.3655531479,35.7739982847279,Low Value
575,email marketing,26547.5380231578,11.6337227988363,Low Value
576,paid advertising,9180.68844772621,1.50026142865003,Low Value
577,email marketing,14176.8283114057,6.21260211013612,Low Value
578,referral,55222.3466838469,68.0035470706469,Medium Value
579,social media,18713.5211653801,31.3624106804861,Low Value
580,paid advertising,12996.7393947389,2.12386107242015,Low Value
581,email marketing,35258.5000235749,15.4510604794773,Low Value
582,paid advertising,2412.28827406601,0.394203884923502,Low Value
583,referral,22098.6474744873,27.2133747291206,Low Value
584,email marketing,23554.9318217016,10.3222960682879,Low Value
585,email marketing,88038.9240479841,38.5806185488315,Low Value
586,referral,30643.9849700805,37.7365287693329,Low Value
587,paid advertising,11016.4651081222,1.80025471683204,Low Value
588,referral,42061.8058151064,51.7970018188431,Medium Value
589,paid advertising,4885.16810461726,0.798309333941491,Low Value
590,email marketing,58932.4930312731,25.8255318128605,Low Value
591,email marketing,19475.8380184428,8.53474625722189,Low Value
592,paid advertising,8202.04543377631,1.340336563036,Low Value
593,referral,45943.8649024153,56.5775626556766,Medium Value
594,paid advertising,9164.26826292839,1.4975781255357,Low Value
595,social media,49112.6516898416,82.3089967030906,High Value
596,social media,35861.4800449609,60.1010603424446,Medium Value
597,paid advertising,5075.64224827194,0.82943565006771,Low Value
598,referral,47842.8287903249,58.9160413312793,Medium Value
599,email marketing,64612.7264582409,28.3147366899524,Low Value
600,referral,32891.4928627329,40.5042218853944,Low Value
601,social media,24642.5038934453,41.2989260797949,Low Value
602,social media,22725.5359796009,38.0862364718912,Low Value
603,referral,24105.7801914551,29.685057886245,Low Value
604,referral,47758.6974788352,58.8124378456514,Medium Value
605,referral,45535.2271037512,56.0743457254836,Medium Value
606,referral,42073.8245738907,51.81180231679,Medium Value
607,paid advertising,16008.2012866586,2.61597886358814,Low Value
608,email marketing,39890.3682207333,17.4808483490523,Low Value
609,referral,13601.3850140312,16.7494226806956,Low Value
610,social media,26664.2241523085,44.6871724968737,Low Value
611,paid advertising,12280.8193375541,2.0068690566354,Low Value
612,referral,22723.6229312677,27.9830006223569,Low Value
613,email marketing,49535.3283349806,21.7074848182084,Low Value
614,social media,37579.4185032695,62.9801920129157,Medium Value
615,social media,10521.8877849083,17.6338682029959,Low Value
616,paid advertising,8290.71443168452,1.35482639985338,Low Value
617,email marketing,65070.1949221578,28.5152095659598,Low Value
618,social media,11349.431310557,19.0207669954789,Low Value
619,paid advertising,11394.129358472,1.86197068846162,Low Value
620,email marketing,33562.0544698832,14.7076402309499,Low Value
621,paid advertising,15006.5700139917,2.45229737361406,Low Value
622,social media,43141.7680237689,72.3022585801117,Medium Value
623,email marketing,73952.7075965437,32.4077245751036,Low Value
624,social media,26926.1050148555,45.1260645198114,Low Value
625,email marketing,59199.3496352246,25.9424743238648,Low Value
626,social media,40795.3154953473,68.3697860545902,Medium Value
627,referral,12014.9088545118,14.795756951711,Low Value
628,paid advertising,5354.78538983483,0.875051803011308,Low Value
629,email marketing,58989.6765892627,25.8505909223614,Low Value
630,email marketing,43283.2593281167,18.9676888461072,Low Value
631,paid advertising,7896.62999653691,1.29042712510948,Low Value
632,paid advertising,4796.49910670905,0.783819497124113,Low Value
633,social media,35170.1145678367,58.9423854018891,Medium Value
634,social media,41706.6608970111,69.8971302944133,Medium Value
635,referral,13733.5913606578,16.912228158111,Low Value
636,referral,15680.6302837043,19.3099088255011,Low Value
637,referral,42266.1247144385,52.0486102839396,Medium Value
638,paid advertising,15200.328194606,2.48396035036314,Low Value
639,paid advertising,15311.9854512311,2.50220681154058,Low Value
640,email marketing,9430.59299826817,4.13269602155931,Low Value
641,social media,29303.9832467828,49.1112040880854,Low Value
642,paid advertising,7440.1488591576,1.21583129853113,Low Value
643,referral,18517.0573567845,22.8028263409584,Low Value
644,email marketing,90154.7156935996,39.5078056003658,Low Value
645,referral,45475.13330983,56.0003432357493,Medium Value
646,paid advertising,13315.2909798165,2.17591715283814,Low Value
647,social media,14251.0712675783,23.8836906096283,Low Value
648,paid advertising,4014.89831033296,0.656094268882039,Low Value
649,paid advertising,15167.4878250103,2.47859374413448,Low Value
650,paid advertising,16024.6214714564,2.61866216670247,Low Value
651,email marketing,22925.9126838159,10.0466458637777,Low Value
652,email marketing,58780.0035433008,25.758707520858,Low Value
653,referral,12772.0906579188,15.7281883223628,Low Value
654,paid advertising,11183.9509930599,1.8276244085982,Low Value
655,paid advertising,12714.3122162164,2.07770825885369,Low Value
656,email marketing,12937.8512216309,5.66965473761607,Low Value
657,paid advertising,2120.00898466487,0.346441089488441,Low Value
658,referral,23841.3674982018,29.3594469314142,Low Value
659,referral,14490.7731640648,17.8446595287627,Low Value
660,paid advertising,13597.718158339,2.2220699664046,Low Value
661,social media,46011.9822772845,77.1125151515086,Medium Value
662,email marketing,44255.3798139401,19.3936937076229,Low Value
663,social media,42387.5511396334,71.0382495540513,Medium Value
664,referral,14034.0603302637,17.2822406067823,Low Value
665,paid advertising,9019.7706367076,1.4739650581296,Low Value
666,referral,14851.3359275919,18.2886744671683,Low Value
667,paid advertising,8461.48435358182,1.38273275224241,Low Value
668,social media,12187.4500707076,20.4252214688794,Low Value
669,social media,5336.64670647676,8.94380614883006,Low Value
670,paid advertising,15210.1803054846,2.48557033223174,Low Value
671,referral,51965.2630533184,63.9926121270498,Medium Value
672,referral,31942.0109187782,39.334982547593,Low Value
673,email marketing,47019.2517834379,20.6048840001677,Low Value
674,social media,7609.77259338515,12.753388907929,Low Value
675,referral,48996.6296336117,60.3368891341772,Medium Value
676,referral,22771.6979664047,28.0422026141443,Low Value
677,social media,40921.0183093699,68.5804542256003,Medium Value
678,paid advertising,2964.00648327267,0.484362869564966,Low Value
679,social media,26507.0956347803,44.4238372831111,Low Value
680,email marketing,26109.1307452375,11.4416029593292,Low Value
681,paid advertising,12582.9507378339,2.05624183393905,Low Value
682,paid advertising,9256.22129779617,1.51260462297594,Low Value
683,social media,39810.6434521704,66.7195520483446,Medium Value
684,email marketing,32380.2609380979,14.1897519679307,Low Value
685,referral,49946.1115775665,61.5061284719786,Medium Value
686,social media,27973.6284650437,46.881632611562,Low Value
687,paid advertising,9870.33620923453,1.61296015945186,Low Value
688,referral,30019.0095133001,36.9669028760966,Low Value
689,referral,11966.8338193748,14.7365549599236,Low Value
690,social media,36689.0235706096,61.4879591349276,Medium Value
691,social media,38155.556400873,63.9457544633785,Medium Value
692,email marketing,35144.1329075957,15.4009422604755,Low Value
693,paid advertising,7118.31323712039,1.16323855749027,Low Value
694,email marketing,77326.5375179306,33.8862120356582,Low Value
695,paid advertising,2146.28128034138,0.350734374471368,Low Value
696,referral,32218.4423708156,39.6753940003706,Low Value
697,referral,34237.5938465676,42.1618776554419,Low Value
698,email marketing,64002.7685063517,28.0474395219425,Low Value
699,email marketing,63621.544786421,27.8803787919364,Low Value
700,email marketing,25518.2339793448,11.1826588278197,Low Value
701,paid advertising,13985.2345195675,2.28539591990277,Low Value
702,social media,21458.0326048731,35.9619990808729,Low Value
703,email marketing,82816.1590849331,36.291886547747,Low Value
704,email marketing,55139.3170179623,24.1632775492991,Low Value
705,referral,44982.3641996762,55.3935228199283,Medium Value
706,email marketing,69606.7571893334,30.5032322530332,Low Value
707,social media,44189.2914739571,74.0578266718624,Medium Value
708,social media,50516.3331130938,84.6614579460364,High Value
709,referral,17495.4628601242,21.5447840154759,Low Value
710,paid advertising,7561.65822666145,1.23568774157716,Low Value
711,email marketing,76659.3960080519,33.5938557581474,Low Value
712,social media,7253.61462032116,12.1564957567338,Low Value
713,social media,19331.5600009911,32.398195854619,Low Value
714,referral,32951.5866566541,40.5782243751287,Low Value
715,paid advertising,12901.5023229116,2.10829791435704,Low Value
716,referral,28288.3082483698,34.8356311717498,Low Value
717,paid advertising,14198.6969219391,2.32027886038906,Low Value
718,referral,12555.7529998025,15.4617793593194,Low Value
719,social media,28759.2710526849,48.198308680375,Low Value
720,email marketing,41739.3032623973,18.2910928895822,Low Value
721,email marketing,9678.38841622315,4.24128549606332,Low Value
722,email marketing,31122.2226623265,13.6384515589104,Low Value
723,social media,5818.50749356333,9.75136747103537,Low Value
724,referral,47734.6599612667,58.7828368497577,Medium Value
725,paid advertising,7729.14411159918,1.26305743334332,Low Value
726,referral,21834.2347812341,26.8877637742898,Low Value
727,social media,43110.3423202632,72.2495915373592,Medium Value
728,referral,50823.4809688158,62.5865648220988,Medium Value
729,email marketing,66976.3135218114,29.3505132159907,Low Value
730,referral,16582.0371925222,20.4199461715151,Low Value
731,email marketing,90440.6334835477,39.6331011478704,Low Value
732,social media,45949.1308702733,77.0071810660035,Medium Value
733,paid advertising,14842.3681660135,2.42546434247076,Low Value
734,social media,33766.4331445845,56.5899241589432,Medium Value
735,paid advertising,3190.60503348254,0.52139245254271,Low Value
736,referral,20379.9649683413,25.0969035227206,Low Value
737,social media,7033.63469578164,11.7878264574661,Low Value
738,paid advertising,11183.9509930599,1.8276244085982,Low Value
739,paid advertising,2553.50186332724,0.417280291706734,Low Value
740,referral,42206.0309205173,51.9746077942053,Medium Value
741,social media,37128.9834196886,62.2252977334629,Medium Value
742,email marketing,34095.7676777862,14.9415252529585,Low Value
743,paid advertising,4326.88182149148,0.707077028054295,Low Value
744,referral,44465.557571954,54.7571014082137,Medium Value
745,email marketing,33066.4636339732,14.4904612819418,Low Value
746,email marketing,38517.9628289826,16.8794297210301,Low Value
747,social media,23542.6042707477,39.4555795834567,Low Value
748,referral,13252.8410092883,16.3202082402369,Low Value
749,referral,57325.6294710885,70.5936342113462,Medium Value
750,email marketing,46180.5595995903,20.2373503941541,Low Value
751,referral,11558.1960207107,14.2333380297306,Low Value
752,social media,44608.3008540324,74.7600539085627,Medium Value
753,paid advertising,14786.539537701,2.41634111188204,Low Value
754,referral,42338.2372671439,52.1374132716207,Medium Value
755,paid advertising,6491.06217784377,1.06073637852289,Low Value
756,social media,46190.0612638165,77.4109617271062,Medium Value
757,email marketing,77860.2507258337,34.1200970576668,Low Value
758,email marketing,88706.0655578628,38.8729748263423,Low Value
759,social media,44566.3999160248,74.6898311848927,Medium Value
760,social media,22872.1892626272,38.3320160047363,Low Value
761,social media,46703.3477544088,78.271190092064,Medium Value
762,email marketing,57007.3132456229,24.9818751263293,Low Value
763,referral,43179.5503820406,53.1734481279004,Medium Value
764,email marketing,88477.3313259044,38.7727383883386,Low Value
765,referral,53058.9701026841,65.3394574402135,Medium Value
766,paid advertising,9840.77987659846,1.60813021384607,Low Value
767,referral,35595.7135891865,43.8343339234363,Low Value
768,email marketing,38537.0240149792,16.8877827575304,Low Value
769,email marketing,88229.5359079494,38.6641489138346,Low Value
770,social media,9568.64144523708,16.0363012395028,Low Value
771,social media,21311.3793218468,35.7162195480278,Low Value
772,email marketing,11470.1398998976,5.02647092709232,Low Value
773,paid advertising,15998.3491757799,2.61436888171954,Low Value
774,social media,30833.3674840575,51.6743335020414,Medium Value
775,referral,19093.9577784279,23.5132502424073,Low Value
776,social media,43665.529748863,73.1800426259871,Medium Value
777,referral,14202.3229532431,17.4894475780382,Low Value
778,email marketing,70312.0210712053,30.8122946035446,Low Value
779,paid advertising,13748.7838584789,2.24675635505643,Low Value
780,social media,39894.4453281855,66.8599974956847,Medium Value
781,referral,38792.7034257937,47.7712663772991,Low Value
782,email marketing,64250.5639243067,28.1560289964465,Low Value
783,email marketing,81977.4669010855,35.9243529417334,Low Value
784,referral,43407.9067989411,53.4546575888906,Medium Value
785,email marketing,59409.0226811865,26.0343577253682,Low Value
786,email marketing,49135.0434290534,21.5320710517019,Low Value
787,social media,31503.782492178,52.7978970807618,Medium Value
788,email marketing,83788.2795707565,36.7178914092627,Low Value
789,email marketing,44426.9304879089,19.4688710361257,Low Value
790,referral,21870.2910575868,26.9321652681303,Low Value
791,social media,31838.9899962382,53.359678870122,Medium Value
792,email marketing,28339.2895068322,12.4189082298653,Low Value
793,social media,15130.9909657364,25.3583678066988,Low Value
794,paid advertising,16146.1308389602,2.63851860974851,Low Value
795,social media,47132.8323689859,78.9909730096818,Medium Value
796,social media,29366.8346537941,49.2165381735904,Low Value
797,email marketing,65451.4186420885,28.682270295966,Low Value
798,social media,21908.4676884541,36.7168933603257,Low Value
799,paid advertising,2569.92204812506,0.419963594821063,Low Value
800,email marketing,91774.9165033052,40.217813702892,Low Value
